Datetime,Temperature,Memory Free %,CPU Utilization %
2024-03-23 12:09:07,53.56,82.84,51.88
2024-03-23 12:09:38,52.58,82.8,52.0
2024-03-23 12:10:09,52.58,82.85,52.36
2024-03-23 12:10:40,54.04,82.82,52.12
2024-03-23 12:11:11,53.07,82.81,52.37
2024-03-23 12:11:42,54.04,82.78,52.37
2024-03-23 12:12:13,54.04,82.77,52.36
2024-03-23 12:12:44,53.56,82.79,52.63
2024-03-23 12:13:15,53.56,82.78,53.52
2024-03-23 12:13:46,53.56,82.76,52.63
2024-03-23 12:14:17,52.58,82.76,52.63
2024-03-23 12:14:48,53.56,82.79,52.87
2024-03-23 12:15:19,53.56,82.76,51.89
2024-03-23 12:15:50,53.07,82.81,52.13
2024-03-23 12:16:21,53.56,82.8,51.63
2024-03-23 12:16:52,53.07,82.74,52.0
2024-03-23 12:17:23,52.58,82.81,52.37
2024-03-23 12:17:54,53.07,82.79,52.25
2024-03-23 12:18:25,53.56,82.79,52.75
2024-03-23 12:18:56,52.58,82.77,52.12
2024-03-23 12:19:27,53.56,82.76,48.01
2024-03-23 12:19:58,52.58,82.82,51.63
2024-03-23 12:20:29,53.56,82.79,51.75
2024-03-23 12:21:00,53.56,82.82,52.13
2024-03-23 12:21:31,53.07,82.8,52.0
2024-03-23 12:22:02,53.07,82.79,52.37
2024-03-23 12:22:33,53.07,82.78,52.5
2024-03-23 12:23:04,54.04,82.78,52.25
2024-03-23 12:23:35,54.53,82.78,52.36
2024-03-23 12:24:06,53.56,82.79,52.26
2024-03-23 12:24:37,54.04,82.76,52.0
2024-03-23 12:25:08,54.04,82.76,52.5
2024-03-23 12:25:39,52.58,82.81,52.25
2024-03-23 12:26:10,52.58,82.8,51.76
2024-03-23 12:26:41,53.07,82.79,52.01
2024-03-23 12:27:12,53.07,82.79,52.37
2024-03-23 12:27:43,53.07,82.79,52.13
2024-03-23 12:28:14,52.58,82.78,51.64
2024-03-23 12:28:45,53.56,82.76,51.88
2024-03-23 12:29:16,53.07,82.79,52.0
2024-03-23 12:29:47,54.53,82.74,54.11
2024-03-23 12:30:18,53.56,82.73,51.89
2024-03-23 12:30:49,53.56,82.8,52.01
2024-03-23 12:31:20,53.07,82.8,51.87
2024-03-23 12:31:51,54.04,82.79,52.12
2024-03-23 12:32:22,53.56,82.84,51.63
2024-03-23 12:32:53,52.58,82.82,51.64
2024-03-23 12:33:24,53.07,82.8,51.75
2024-03-23 12:33:55,52.58,82.8,52.24
2024-03-23 12:34:26,54.04,82.77,52.5
2024-03-23 12:34:57,52.58,82.71,52.64
2024-03-23 12:35:28,53.07,82.75,50.88
2024-03-23 12:35:59,54.04,82.67,52.37
2024-03-23 12:36:30,53.56,82.75,52.13
2024-03-23 12:37:01,52.09,82.71,51.75
2024-03-23 12:37:32,52.09,82.7,52.25
2024-03-23 12:38:03,53.07,82.68,52.13
2024-03-23 12:38:34,53.07,82.76,52.63
2024-03-23 12:39:05,52.58,82.75,52.13
2024-03-23 12:39:36,53.07,82.75,52.0
2024-03-23 12:40:07,52.58,82.71,51.88
2024-03-23 12:40:38,53.07,82.72,53.88
2024-03-23 12:41:09,53.56,82.84,51.89
2024-03-23 12:41:40,53.07,82.81,52.0
2024-03-23 12:42:11,53.56,82.78,52.12
2024-03-23 12:42:42,52.58,82.73,52.12
2024-03-23 12:43:13,52.58,82.72,51.76
2024-03-23 12:43:44,54.04,82.78,52.13
2024-03-23 12:44:15,52.09,82.78,53.75
2024-03-23 12:44:46,54.04,82.75,52.9
2024-03-23 12:45:17,53.07,82.77,52.0
2024-03-23 12:45:48,53.56,82.74,51.64
2024-03-23 12:46:19,53.56,82.72,51.88
2024-03-23 12:46:50,53.07,82.78,52.0
2024-03-23 12:47:21,54.53,82.78,52.13
2024-03-23 12:47:52,52.09,82.87,54.0
2024-03-23 12:48:23,53.56,82.76,52.25
2024-03-23 12:48:54,53.07,82.73,51.88
2024-03-23 12:49:25,52.58,82.8,52.0
2024-03-23 12:49:56,54.04,82.77,52.85
2024-03-23 12:50:27,53.07,82.77,52.01
2024-03-23 12:50:58,53.07,82.71,51.76
2024-03-23 12:51:29,52.58,82.71,52.01
2024-03-23 12:52:00,53.07,82.8,52.37
2024-03-23 12:53:01,53.07,82.73,51.88
2024-03-23 12:53:32,53.07,82.68,53.23
2024-03-23 12:54:03,53.07,82.77,52.0
2024-03-23 12:54:34,53.07,82.77,51.88
2024-03-23 12:55:05,53.07,82.73,51.63
2024-03-23 12:55:36,53.07,82.74,51.88
2024-03-23 12:56:07,53.07,82.74,52.12
2024-03-23 12:56:38,52.58,82.81,51.51
2024-03-23 12:57:09,52.58,82.81,52.26
2024-03-23 12:57:40,53.07,82.8,52.13
2024-03-23 12:58:11,52.58,82.79,51.76
2024-03-23 12:58:42,52.58,82.78,52.25
2024-03-23 12:59:13,53.07,82.75,51.88
2024-03-23 12:59:44,52.58,82.74,52.87
2024-03-23 13:00:15,52.09,82.73,52.01
2024-03-23 13:00:46,54.04,82.8,52.13
2024-03-23 13:01:17,52.58,82.8,52.25
2024-03-23 13:01:48,53.07,82.78,52.0
2024-03-23 13:02:19,52.58,82.73,51.99
2024-03-23 13:02:50,52.58,82.72,52.01
2024-03-23 13:03:21,52.58,82.72,52.96
2024-03-23 13:03:52,52.58,82.73,51.87
2024-03-23 13:04:23,52.09,82.74,52.75
2024-03-23 13:04:54,53.56,82.73,51.75
2024-03-23 13:05:25,52.58,82.72,52.48
2024-03-23 13:05:56,52.58,82.71,51.88
2024-03-23 13:06:27,53.56,82.69,52.01
2024-03-23 13:06:58,52.58,82.69,51.88
2024-03-23 13:07:29,52.58,82.69,52.12
2024-03-23 13:08:00,53.07,82.86,51.76
2024-03-23 13:08:31,53.56,82.84,51.76
2024-03-23 13:09:02,53.56,82.82,53.1
2024-03-23 13:09:33,53.56,82.78,51.63
2024-03-23 13:10:04,53.56,82.78,51.88
2024-03-23 13:10:35,53.07,82.74,52.12
2024-03-23 13:11:06,52.58,82.8,52.13
2024-03-23 13:11:37,52.58,82.8,52.62
2024-03-23 13:12:08,53.56,82.82,52.64
2024-03-23 13:12:39,52.58,82.81,53.12
2024-03-23 13:13:10,52.58,82.8,52.63
2024-03-23 13:13:41,52.58,82.76,51.88
2024-03-23 13:14:12,52.58,82.75,51.76
2024-03-23 13:14:43,52.09,82.68,52.39
2024-03-23 13:15:14,53.56,82.68,52.12
2024-03-23 13:15:45,52.58,82.79,52.25
2024-03-23 13:16:16,52.58,82.77,55.09
2024-03-23 13:16:47,53.07,82.74,51.87
2024-03-23 13:17:18,51.61,82.81,51.64
2024-03-23 13:17:49,52.58,82.8,52.13
2024-03-23 13:18:20,53.07,82.8,52.37
2024-03-23 13:18:51,53.07,82.76,52.63
2024-03-23 13:19:22,53.07,82.75,52.88
2024-03-23 13:19:53,53.56,82.74,51.51
2024-03-23 13:20:24,54.04,82.75,52.99
2024-03-23 13:20:55,53.07,82.81,52.14
2024-03-23 13:21:26,54.04,82.8,52.5
2024-03-23 13:21:57,52.58,82.79,51.89
2024-03-23 13:22:28,53.56,82.75,48.87
2024-03-23 13:22:59,52.58,82.73,54.5
2024-03-23 13:23:30,54.04,82.73,51.76
2024-03-23 13:24:01,53.56,82.73,52.0
2024-03-23 13:24:32,54.04,82.72,52.25
2024-03-23 13:25:03,52.58,82.68,52.12
2024-03-23 13:25:34,53.07,82.69,53.63
2024-03-23 13:26:05,52.58,82.7,51.64
2024-03-23 13:26:36,53.07,82.76,51.88
2024-03-23 13:27:07,52.09,82.78,52.38
2024-03-23 13:27:38,54.04,82.73,52.01
2024-03-23 13:28:09,53.56,82.7,52.63
2024-03-23 13:28:40,54.04,82.7,51.88
2024-03-23 13:29:11,53.56,82.69,52.38
2024-03-23 13:29:42,53.07,82.7,53.12
2024-03-23 13:30:13,53.56,82.71,51.64
2024-03-23 13:30:44,53.56,82.77,52.38
2024-03-23 13:31:15,52.09,82.73,52.26
2024-03-23 13:31:46,53.56,82.72,52.88
2024-03-23 13:32:17,54.04,82.71,100.0
2024-03-23 13:32:48,53.07,82.76,52.0
2024-03-23 13:33:19,52.58,82.75,51.51
2024-03-23 13:33:50,52.58,82.84,51.75
2024-03-23 13:34:21,53.56,82.77,52.13
2024-03-23 13:34:52,53.56,82.74,52.62
2024-03-23 13:35:23,54.04,82.66,52.01
2024-03-23 13:35:54,53.56,82.79,51.88
2024-03-23 13:36:25,52.58,82.71,52.25
2024-03-23 13:36:56,53.56,82.71,52.13
2024-03-23 13:37:27,54.04,82.69,53.13
2024-03-23 13:37:58,52.58,82.77,52.36
2024-03-23 13:38:29,53.07,82.7,47.75
2024-03-23 13:39:00,53.56,82.7,52.38
2024-03-23 13:39:31,54.04,82.67,52.25
2024-03-23 13:40:02,53.07,82.76,51.64
2024-03-23 13:40:33,54.04,82.73,52.25
2024-03-23 13:41:04,53.07,82.79,52.01
2024-03-23 13:41:35,53.07,82.76,51.63
2024-03-23 13:42:06,53.07,82.72,51.76
2024-03-23 13:42:37,53.07,82.8,51.88
2024-03-23 13:43:08,53.07,82.76,53.12
2024-03-23 13:43:39,53.56,82.74,52.25
